"","_id","RSN","YEAR_REGISTERED","YEAR_EVALUATED","YEAR_BUILT","PROPERTY_TYPE","WARD","WARDNAME","SITE_ADDRESS","CONFIRMED_STOREYS","CONFIRMED_UNITS","EVALUATION_COMPLETED_ON","SCORE","RESULTS_OF_SCORE","NO_OF_AREAS_EVALUATED","ENTRANCE_LOBBY","ENTRANCE_DOORS_WINDOWS","SECURITY","STAIRWELLS","LAUNDRY_ROOMS","INTERNAL_GUARDS_HANDRAILS","GARBAGE_CHUTE_ROOMS","GARBAGE_BIN_STORAGE_AREA","ELEVATORS","STORAGE_AREAS_LOCKERS","INTERIOR_WALL_CEILING_FLOOR","INTERIOR_LIGHTING_LEVELS","GRAFFITI","EXTERIOR_CLADDING","EXTERIOR_GROUNDS","EXTERIOR_WALKWAYS","BALCONY_GUARDS","WATER_PEN_EXT_BLDG_ELEMENTS","PARKING_AREA","OTHER_FACILITIES","GRID","LATITUDE","LONGITUDE","X","Y"
"4528",1162658,"4155273",NA,"2018","1961","PRIVATE","03","Etobicoke-Lakeshore","28 RIVERWOOD PKWY","7","58","2019-03-25","60","Evaluation needs to be conducted in 1 year","18","3","3","4","3","3","3","N/A","3","5","3","2","3","4","3","2","2","3","2","3","N/A","W0327","43.6393299361","-79.4902695407","305569.433","4833042.572"
"4529",1162659,"4155477","2017","2018","1958","PRIVATE","03","Etobicoke-Lakeshore","2355 LAKE SHORE BLVD W","4","86","2019-03-25","70","Evaluation needs to be conducted in 2 years","16","4","4","4","4","3","3","N/A","2","3","N/A","3","4","3","4","4","4","N/A","3","4","N/A","W0336","43.616065741","-79.4876962773","305777.4","4830458.074"
"4530",1162660,"4253833","2018","2018","1960","PRIVATE","04","Parkdale-High Park","1 CLAUDE AVE","3","30","2019-03-24","70","Evaluation needs to be conducted in 2 years","14","4","4","4","3","3","3","N/A","3","N/A","N/A","4","3","5","3","3","3","N/A","4","N/A","N/A","S0434","43.6398325196","-79.451752832","308677.112","4833099.385"
"4531",1162661,"4155488","2017","2018","1955","PRIVATE","03","Etobicoke-Lakeshore","2532 LAKE SHORE BLVD W","4","46","2019-03-23","75","Evaluation needs to be conducted in 2 years","15","4","4","5","4","3","2","N/A","4","N/A","N/A","4","3","3","4","4","4","N/A","4","4","N/A","W0336","43.6109821847","-79.4903809388","305560.767","4829893.29"
"4532",1162662,"4250094","2018","2018","1922","PRIVATE","04","Parkdale-High Park","81 WILSON PARK RD","3","16","2019-03-22","50","Building Audit","14","2","2","2","2","N/A","3","N/A","2","N/A","N/A","3","3","3","3","2","2","N/A","3","3","N/A","S0436","43.6391098783","-79.4421151214","309454.759","4833019.6"
"4533",1162663,"4155270","2017","2018","1960","PRIVATE","03","Etobicoke-Lakeshore","4 HILL HEIGHTS RD","4","33","2019-03-21","66","Evaluation needs to be conducted in 2 years","16","4","3","4","4","3","5","N/A","3","N/A","N/A","3","3","5","2","2","2","5","2","3","N/A","W0327","43.6389180008","-79.4935703818","305303.092","4832996.786"
"4534",1162664,"4155459","2017","2018","1968","PRIVATE","01","Etobicoke North","2548 KIPLING AVE","7","153","2019-03-21","72","Evaluation needs to be conducted in 2 years","19","3","4","4","3","4","3","3","3","4","3","4","4","5","3","3","4","4","4","3","N/A","W0123","43.745263651","-79.583968046","298021.44","4844815.616"
"4535",1162665,"4155284","2018","2018","1953","PRIVATE","03","Etobicoke-Lakeshore","8 KINGS POINT DR","5","16","2019-03-21","73","Evaluation needs to be conducted in 2 years","16","4","3","4","3","4","3","N/A","4","N/A","N/A","4","3","5","4","4","3","3","3","4","N/A","W0327","43.6396821871","-79.4933367622","305321.945","4833081.684"
"4536",1162666,"4152911","2017","2018","1960","PRIVATE","04","Parkdale-High Park","111 RUNNYMEDE RD","4","16","2019-03-21","66","Evaluation needs to be conducted in 2 years","16","3","3","3","4","3","3","N/A","3","N/A","4","4","2","5","3","3","4","N/A","3","3","N/A","S0430","43.6505719581","-79.4757413114","306741.319","4834291.715"
"4537",1162667,"4152889","2017","2018","1975","PRIVATE","25","Scarborough-Rouge Park","95-115 GENERATION BLVD","3","108","2019-03-20","80","Evaluation needs to be conducted in 2 years","17","4","4","4","4","3","4","N/A","5","N/A","N/A","4","4","5","4","4","4","4","4","3","4","E2530","43.803770364","-79.164808425","331804.318","4851384.163"
"4538",1162668,"4156416","2017","2018","1975","PRIVATE","25","Scarborough-Rouge Park","109 GENERATION BLVD","3","12","2019-03-20","78","Evaluation needs to be conducted in 2 years","17","4","4","4","4","3","4","N/A","4","N/A","N/A","3","4","5","4","4","4","4","4","3","4","E2530","43.8040886838","-79.1642759209","331808.468","4851373.096"
"4539",1162669,"4156074","2017","2018","1975","PRIVATE","25","Scarborough-Rouge Park","111 GENERATION BLVD","3","12","2019-03-20","78","Evaluation needs to be conducted in 2 years","17","4","4","4","3","3","4","N/A","5","N/A","N/A","4","4","5","4","4","4","4","3","3","4","E2530","43.8038619612","-79.1641599515","331811.235","4851362.031"
"4540",1162670,"4156075","2017","2018","1975","PRIVATE","25","Scarborough-Rouge Park","115 GENERATION BLVD","3","12","2019-03-20","78","Evaluation needs to be conducted in 2 years","17","4","4","4","3","3","4","N/A","5","N/A","N/A","4","4","5","4","4","4","3","4","3","4","E2530","43.8035984436","-79.1642967087","331796.018","4851346.352"
"4541",1162671,"4152843","2017","2018","1994","SOCIAL HOUSING","24","Scarborough-Guildwood","228 GALLOWAY RD","5","60","2019-03-20","81","Evaluation needs to be conducted in 2 years","19","4","3","5","4","4","4","4","4","5","4","4","4","5","4","4","3","4","4","4","N/A","E2428","43.767932495","-79.197118281","329169.246","4847374.811"
"4542",1162672,"4153685","2017","2018","1917","PRIVATE","19","Beaches-East York","97 LEE AVE","3","10","2019-03-20","70","Evaluation needs to be conducted in 2 years","16","3","4","3","3","4","4","N/A","3","N/A","4","3","4","N/A","4","3","3","4","4","3","N/A","S1939","43.6711166025","-79.2979955323","321074.04","4836593.47"
"4543",1162673,"4152847","2017","2018","1960","PRIVATE","24","Scarborough-Guildwood","290 MORNINGSIDE AVE","6","107","2019-03-20","61","Evaluation needs to be conducted in 1 year","18","3","3","3","2","3","4","2","3","2","N/A","2","4","5","3","3","3","4","3","3","N/A","E2428","43.7717382496","-79.1879055465","329909.622","4847799.407"
"4544",1162674,"4152838","2017","2018","1985","SOCIAL HOUSING","24","Scarborough-Guildwood","4201-4203 KINGSTON RD","3","39","2019-03-20","68","Evaluation needs to be conducted in 2 years","17","3","4","3","3","4","4","N/A","3","N/A","N/A","3","4","3","4","4","3","4","3","2","4","E2432","43.7602553262","-79.1959527881","329266.458","4846521.28"
"4545",1162675,"4156242","2017","2018","1985","SOCIAL HOUSING","24","Scarborough-Guildwood","4201 KINGSTON RD","3","41","2019-03-20","69","Evaluation needs to be conducted in 2 years","17","4","3","3","3","4","3","N/A","3","N/A","N/A","4","4","5","4","3","3","3","4","2","4","E2432","43.759407247","-79.196109696","329252.877","4846512.146"
"4546",1162676,"4152809","2017","2018","1970","PRIVATE","24","Scarborough-Guildwood","419 MARKHAM RD","12","160","2019-03-20","78","Evaluation needs to be conducted in 2 years","19","4","4","4","3","3","4","4","4","4","N/A","3","4","4","4","4","4","4","4","4","5","E2430","43.750117696","-79.220863337","327264.45","4845388.046"
"4547",1162677,"4152810","2017","2018","1969","PRIVATE","24","Scarborough-Guildwood","421 MARKHAM RD","12","159","2019-03-20","78","Evaluation needs to be conducted in 2 years","18","4","4","4","3","3","4","4","4","4","N/A","3","4","5","4","4","4","4","4","4","N/A","E2430","43.7506077851","-79.2210328403","327250.617","4845442.448"
"4548",1162678,"4152812","2017","2018","1995","SOCIAL HOUSING","24","Scarborough-Guildwood","525 MARKHAM RD","8","115","2019-03-20","75","Evaluation needs to be conducted in 2 years","19","4","4","4","3","4","4","4","3","4","N/A","3","4","2","4","4","4","4","4","4","4","E2430","43.756754208","-79.223973575","327027.681","4846037.557"
"4549",1162679,"4476597","2018","2018","1925","PRIVATE","19","Beaches-East York","983 KINGSTON RD","3","14","2019-03-20","76","Evaluation needs to be conducted in 2 years","14","4","4","4","4","4","3","N/A","N/A","N/A","4","4","3","N/A","3","4","4","N/A","4","4","N/A","S1940","43.6803491973","-79.2863444941","322010.985","4837621.499"
"4550",1162680,"4476608","2018","2018","1925","PRIVATE","19","Beaches-East York","987 KINGSTON RD","3","15","2019-03-20","77","Evaluation needs to be conducted in 2 years","15","4","4","3","4","4","4","N/A","4","N/A","4","4","3","N/A","4","4","4","N/A","4","4","N/A","S1940","43.6803978497","-79.286124564","322028.704","4837626.949"
"4551",1162681,"4156417","2017","2018","1975","PRIVATE","25","Scarborough-Rouge Park","41 GENERATION BLVD","3","12","2019-03-20","80","Evaluation needs to be conducted in 2 years","18","4","4","4","4","3","4","4","5","N/A","N/A","4","4","5","4","4","4","4","4","3","4","E2530","43.8042493963","-79.1676352467","331492.953","4851411.033"
"4552",1162682,"4152903","2017","2018","1940","PRIVATE","04","Parkdale-High Park","2555 BLOOR ST W","4","34","2019-03-20","74","Evaluation needs to be conducted in 2 years","17","4","4","5","4","3","3","N/A","4","N/A","3","5","4","5","3","3","3","4","3","3","N/A","S0430","43.6476402456","-79.4906914801","305535.289","4833965.806"
"4553",1162683,"4155212","2017","2018","1949","PRIVATE","03","Etobicoke-Lakeshore","2692-2694 BLOOR ST W","4","40","2019-03-20","72","Evaluation needs to be conducted in 2 years","15","3","4","4","3","4","3","N/A","4","N/A","N/A","4","3","5","3","4","4","N/A","3","3","N/A","W0322","43.6502825734","-79.4978680746","304956.297","4834259.305"
"4554",1162684,"4152817","2017","2018","1963","PRIVATE","24","Scarborough-Guildwood","70 STEVENVALE DR","6","100","2019-03-20","76","Evaluation needs to be conducted in 2 years","18","4","4","4","4","2","4","4","4","4","N/A","4","3","5","3","4","4","3","4","4","N/A","E2430","43.7589413888","-79.2213676768","327220.556","4846368.19"
"4555",1162685,"4155207",NA,"2018","1955","PRIVATE","04","Parkdale-High Park","585 JANE ST","4","25","2019-03-20","65","Evaluation needs to be conducted in 1 year","15","3","3","3","4","3","3","N/A","3","N/A","N/A","4","3","5","3","3","3","N/A","3","3","N/A","S0422","43.6645529032","-79.4903043858","305566.283","4835844.669"
"4556",1162686,"4156028","2017","2018","1961","PRIVATE","25","Scarborough-Rouge Park","207 MORNINGSIDE AVE","5","107","2019-03-20","80","Evaluation needs to be conducted in 2 years","18","4","4","4","4","3","4","4","4","4","N/A","4","4","5","4","4","4","4","4","4","N/A","E2537","43.766129136","-79.184866277","330136.912","4847166.93"
"4557",1162687,"4152816","2017","2018","1960","PRIVATE","24","Scarborough-Guildwood","550 SCARBOROUGH GOLF CLUB RD","12","200","2019-03-20","68","Evaluation needs to be conducted in 2 years","18","4","4","4","3","2","3","3","4","4","N/A","4","3","4","3","4","3","4","4","1","N/A","E2430","43.7607487105","-79.2171129347","327562.47","4846570.122"
"4558",1162688,"4155205","2017","2018","1959","PRIVATE","04","Parkdale-High Park","4029 OLD DUNDAS ST","8","29","2019-03-20","59","Evaluation needs to be conducted in 1 year","18","3","3","4","3","3","3","N/A","3","3","3","3","3","5","3","2","2","3","2","2","N/A","S0421","43.6639708719","-79.5021353711","304612.07","4835780.002"
"4559",1162689,"4153224","2017","2018","1956","PRIVATE","11","University-Rosedale","169 ST GEORGE ST","9","52","2019-03-19","78","Evaluation needs to be conducted in 2 years","18","4","4","5","4","4","3","N/A","4","4","3","4","4","5","4","4","3","4","4","3","N/A","S1127","43.6708811","-79.400783867","312784.974","4836553.242"
"4560",1162690,"4156756","2017","2018","1989","TCHC","05","York South-Weston","2468 EGLINTON AVE W","21","210","2019-03-19","63","Evaluation needs to be conducted in 1 year","18","3","3","4","3","3","3","3","3","4","N/A","3","3","3","3","3","3","3","3","4","N/A","W0533","43.69202835","-79.468140737","307352.43","4838898.385"
"4561",1162691,"4153403","2017","2018","1966","PRIVATE","10","Spadina-Fort York","50 STEPHANIE ST","24","284","2019-03-19","79","Evaluation needs to be conducted in 2 years","18","5","4","5","4","4","3","4","4","4","N/A","4","4","4","3","3","4","4","4","4","N/A","S1024","43.651457871","-79.39239786","313464.06","4834396.283"
"4562",1162692,"4156225","2017","2018","1950","PRIVATE","02","Etobicoke Centre","4754 DUNDAS ST W","4","14","2019-03-19","71","Evaluation needs to be conducted in 2 years","15","3","4","4","4","3","3","N/A","3","N/A","N/A","4","3","4","4","4","3","N/A","4","3","N/A","W0229","43.652203577","-79.525983776","302683.101","4834465.154"
"4563",1162693,"4154259","2017","2018","1984","TCHC","07","Humber River-Black Creek","3101 WESTON RD","18","176","2019-03-19","57","Evaluation needs to be conducted in 1 year","18","3","3","3","3","3","3","3","2","3","N/A","3","3","3","3","1","3","3","3","3","N/A","W0733","43.733312244","-79.537225843","301785.494","4843485.091"
"4564",1162694,"4153409","2017","2018","1970","PRIVATE","10","Spadina-Fort York","164 GRANGE AVE","3","24","2019-03-19","53","Evaluation needs to be conducted in 1 year","15","2","2","2","3","2","3","N/A","2","N/A","N/A","3","3","4","2","3","3","3","3","N/A","N/A","S1023","43.6513783514","-79.4011655218","312757.065","4834385.593"
"4565",1162695,"4153186","2017","2018","1958","PRIVATE","11","University-Rosedale","50 WALMER RD","4","35","2019-03-19","73","Evaluation needs to be conducted in 2 years","17","4","4","5","3","4","3","N/A","3","4","4","4","4","5","2","3","3","N/A","3","4","N/A","S1126","43.669364101","-79.407141875","312272.444","4836384.134"
"4566",1162696,"4156167","2017","2018","1960","PRIVATE","03","Etobicoke-Lakeshore","92 JAMES ST","3","34","2019-03-18","76","Evaluation needs to be conducted in 2 years","15","4","3","4","4","4","3","N/A","4","N/A","N/A","3","4","5","4","3","3","N/A","4","5","N/A","W0334","43.5899805571","-79.5423873901","301361.733","4827560.91"
"4567",1162697,"4153747","2017","2018","1954","PRIVATE","12","Toronto-St. Paul's","49 GLEN ELM AVE","4","71","2019-03-18","78","Evaluation needs to be conducted in 2 years","18","4","4","4","4","5","4","N/A","3","4","4","4","4","5","4","3","4","3","4","3","N/A","S1233","43.6914009803","-79.3925441035","313446.829","4838832.843"
"4568",1162698,"4153907","2017","2018","1920","PRIVATE","12","Toronto-St. Paul's","321 LONSDALE RD","5","12","2019-03-18","68","Evaluation needs to be conducted in 2 years","15","3","3","5","3","4","3","N/A","4","N/A","N/A","3","3","5","3","3","3","N/A","3","3","N/A","S1231","43.6886182692","-79.4117661869","311897.61","4838521.893"
"4569",1162699,"4153922","2018","2018","1929","PRIVATE","12","Toronto-St. Paul's","57 LAWTON BLVD","4","12","2019-03-18","74","Evaluation needs to be conducted in 2 years","14","3","4","4","3","3","3","N/A","5","N/A","N/A","3","4","5","4","3","4","N/A","4","N/A","N/A","S1232","43.691956596","-79.39570523","313191.661","4838895.195"
"4570",1162700,"4154520","2017","2018","1965","PRIVATE","08","Eglinton-Lawrence","1 MARQUETTE AVE","4","24","2019-03-18","64","Evaluation needs to be conducted in 1 year","17","3","3","4","3","3","4","N/A","3","3","N/A","3","3","4","3","3","3","3","3","3","N/A","N0823","43.733771348","-79.433653399","310128.895","4843537.493"
"4571",1162701,"4153749","2017","2018","1934","PRIVATE","12","Toronto-St. Paul's","2 GLEN ELM AVE","6","49","2019-03-18","86","Evaluation needs to be conducted in 3 years","17","4","4","5","5","4","4","4","4","5","N/A","5","3","5","4","5","4","N/A","4","4","N/A","S1233","43.6915069852","-79.3947793757","313266.618","4838844.38"
"4572",1162702,"4153900","2017","2018","1957","PRIVATE","12","Toronto-St. Paul's","340 LONSDALE RD","6","36","2019-03-18","67","Evaluation needs to be conducted in 2 years","18","3","3","5","3","3","2","N/A","4","5","4","3","3","3","3","3","3","3","4","3","N/A","S1230","43.6887295073","-79.4136144798","311748.58","4838534.089"
"4573",1162703,"4153748","2017","2018","1960","PRIVATE","12","Toronto-St. Paul's","42 GLEN ELM AVE","3","39","2019-03-18","96","Evaluation needs to be conducted in 3 years","18","5","5","5","5","4","4","5","5","5","N/A","5","4","5","5","5","5","5","5","4","N/A","S1233","43.6919673643","-79.3928327445","313423.481","4838895.74"
"4574",1162704,"4153898","2017","2018","1962","PRIVATE","12","Toronto-St. Paul's","464 SPADINA RD","4","25","2019-03-18","61","Evaluation needs to be conducted in 1 year","15","3","3","4","3","2","2","N/A","4","N/A","N/A","3","3","3","2","4","3","N/A","4","3","N/A","S1230","43.6896667969","-79.4134939158","311758.202","4838638.233"
"4575",1162705,"4153899","2017","2018","1935","PRIVATE","12","Toronto-St. Paul's","448 SPADINA RD","4","32","2019-03-18","68","Evaluation needs to be conducted in 2 years","16","3","3","5","3","3","3","N/A","4","N/A","4","3","3","3","3","4","3","N/A","4","3","N/A","S1230","43.6893015336","-79.4133235428","311771.976","4838597.667"
"4576",1162706,"4154360","2017","2018","1984","PRIVATE","05","York South-Weston","2620 KEELE ST","3","11","2019-03-15","74","Evaluation needs to be conducted in 2 years","14","4","3","4","4","N/A","4","N/A","3","N/A","N/A","4","3","5","4","4","3","N/A","4","3","N/A","W0522","43.719614507","-79.4809196284","306321.905","4841961.835"
"4577",1162707,"4155560","2017","2018","1968","PRIVATE","03","Etobicoke-Lakeshore","6 TWENTY FOURTH ST","7","81","2019-03-15","89","Evaluation needs to be conducted in 3 years","18","5","4","5","4","4","5","N/A","5","5","4","4","5","5","4","5","4","4","4","4","N/A","W0334","43.5975229121","-79.5232617105","302906.316","4828398.191"
"4578",1162708,"4153341","2017","2018","1920","PRIVATE","12","Toronto-St. Paul's","341 ST CLAIR AVE W","3","10","2019-03-15","68","Evaluation needs to be conducted in 2 years","16","3","3","5","3","2","3","N/A","3","N/A","N/A","3","3","5","3","4","4","3","4","3","N/A","S1236","43.684313363","-79.4114493944","311923.636","4838043.641"
"4579",1162709,"4154340","2017","2018","1994","SOCIAL HOUSING","05","York South-Weston","1630 LAWRENCE AVE W","8","100","2019-03-15","75","Evaluation needs to be conducted in 2 years","17","4","3","4","3","4","4","4","3","4","N/A","4","4","5","4","3","4","N/A","4","3","N/A","W0526","43.7061669759","-79.4914250122","305475.573","4840467.787"
"4580",1162710,"4154308","2017","2018","1950","PRIVATE","05","York South-Weston","2425 KEELE ST","3","12","2019-03-15","77","Evaluation needs to be conducted in 2 years","14","4","4","4","3","N/A","4","N/A","4","N/A","N/A","3","3","5","4","4","4","N/A","4","4","N/A","W0523","43.7110804111","-79.4781906555","306542.034","4841013.806"
